time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
32,1585372,234.706,81583.3,1869.23,4040.16,621.208,2.36608e+17,2.14065e+13,1.02609e+15,2.54721,0.852303,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
33,1634674,270.636,81583.3,1859.41,4031.42,621.208,2.40867e+17,2.15895e+13,1.03694e+15,2.51997,0.84324,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
34,1683963,268.271,81583.3,1851.03,4020.87,621.208,2.4157e+17,2.17023e+13,1.03906e+15,2.49643,0.835101,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
35,1733218,258.736,81583.3,1845.69,4014.79,621.208,2.4157e+17,2.18154e+13,1.03964e+15,2.47819,0.829153,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
36,1782518,258.736,81583.3,1835.76,4003.93,621.208,2.4157e+17,2.19419e+13,1.04855e+15,2.45257,0.820435,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
37,1831792,258.736,81583.3,1830.74,3998.45,621.208,2.4157e+17,2.20446e+13,1.04945e+15,2.43567,0.814928,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
38,1881039,258.774,81583.3,1823.21,3984.16,621.208,2.45304e+17,2.21916e+13,1.05875e+15,2.41568,0.807823,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
39,1930247,238.334,81583.3,1820.27,3981.81,621.208,2.45311e+17,2.22769e+13,1.05923e+15,2.40221,0.80362,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
40,1979493,256.976,81583.3,1804.15,3959.69,621.208,2.45325e+17,2.24133e+13,1.06306e+15,2.36713,0.791509,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
41,2028760,256.546,81583.3,1799.54,3953.86,621.208,2.45954e+17,2.24996e+13,1.06491e+15,2.35069,0.786253,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
42,2077942,255.597,81583.3,1788.14,3935.48,621.208,2.46689e+17,2.26025e+13,1.06787e+15,2.32481,0.777561,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
43,2127106,314.115,81583.3,1781.77,3925.97,622.066,2.46791e+17,2.26789e+13,1.06834e+15,2.30718,0.771537,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
44,2176308,293.733,81583.3,1774.91,3918.23,622.066,2.50432e+17,2.28021e+13,1.07739e+15,2.28789,0.765209,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
45,2225471,293.733,81583.3,1772.1,3914.57,622.066,2.50774e+17,2.28848e+13,1.07997e+15,2.27581,0.761091,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
