time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
19,936742,139.388,60686.6,1428.31,1644.34,115.328,5.58966e+16,1.48486e+13,4.22688e+14,2.72737,0.913252,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
20,985444,139.388,60686.6,1417.23,1605.05,117.144,5.58986e+16,1.49114e+13,4.24233e+14,2.69979,0.903573,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
21,1034042,141.233,60686.6,1406.92,1562.27,118.077,5.59022e+16,1.50448e+13,4.29573e+14,2.67474,0.895271,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
22,1082592,141.233,60686.6,1397.24,1523.95,118.122,5.59468e+16,1.51081e+13,4.30908e+14,2.65113,0.88759,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
23,1131092,141.233,60686.6,1388.5,1486.33,120.033,5.5964e+16,1.5196e+13,4.34911e+14,2.6297,0.880582,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
24,1179507,170.001,41282.3,1379.99,1430.48,120.128,5.5973e+16,1.52651e+13,4.37362e+14,2.60949,0.874134,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
25,1227804,165.104,41282.3,1373.13,1409.11,120.196,5.5973e+16,1.53104e+13,4.38319e+14,2.59161,0.867883,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
26,1275985,170.001,41282.3,1366.37,1380.58,120.869,5.6204e+16,1.535e+13,4.39725e+14,2.57447,0.861876,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
27,1324094,135.852,41282.3,1361.15,1364.89,121.03,5.62042e+16,1.53796e+13,4.40022e+14,2.55934,0.856831,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
28,1372127,135.852,40789,1355.17,1336.27,121.251,5.62042e+16,1.54072e+13,4.40462e+14,2.54479,0.85221,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
29,1420057,135.852,40301.1,1349.6,1314.61,121.265,5.62134e+16,1.54323e+13,4.40849e+14,2.53099,0.847583,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
30,1467919,135.852,40301.1,1344.74,1297.76,121.524,5.62226e+16,1.5458e+13,4.4122e+14,2.51884,0.843413,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
